ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Meta: site-sidebar-layout,Meta: site-content-layout,Meta: theme-transparent-header-meta,Download 1 ID,Download 1 name,Download 1 URL,Meta: wpse_copied_from
219,"variation, downloadable, virtual",,"Inquisitive Barn owl - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0528-scaled.jpg,'-1,'-1,id:78,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,971bac53-f610-4b87-a6c6-e59dc4543141,AJW0528-l5hnw3-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0528-l5hnw3-scaled.jpg,198
220,variation,,"Inquisitive Barn owl - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-scaled.gif,,,id:78,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
221,variation,,"Inquisitive Barn owl - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-scaled.gif,,,id:78,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
222,variation,,"Barn Owl looking for Prey - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-1.gif,,,id:77,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
223,variation,,"Barn Owl looking for Prey - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-1.gif,,,id:77,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
224,"variation, downloadable, virtual",,"Barn Owl looking for Prey - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0545-scaled.jpg,'-1,'-1,id:77,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,4ed8e746-3bd7-449f-80c3-177160dcf917,AJW0545-agzcci-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0545-agzcci-scaled.jpg,199
225,"variation, downloadable, virtual",,"Barn Owl looking for Prey - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0545-scaled.jpg,'-1,'-1,id:77,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,1effa014-bd9d-456d-8fde-e97cdf3c4dfc,AJW0545-agzcci-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0545-agzcci-scaled.jpg,198
226,variation,,"Barn Owl looking for Prey - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-scaled.gif,,,id:77,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
227,variation,,"Barn Owl looking for Prey - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-scaled.gif,,,id:77,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
228,variation,,"Barn Owl - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-1.gif,,,id:76,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
229,variation,,"Barn Owl - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-1.gif,,,id:76,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
230,"variation, downloadable, virtual",,"Barn Owl - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0574-scaled.jpg,'-1,'-1,id:76,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,9f985ed4-8d30-49a8-a0f4-a6baf6e54a7c,AJW0574-decncy-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0574-decncy-scaled.jpg,199
231,"variation, downloadable, virtual",,"Barn Owl - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0574-scaled.jpg,'-1,'-1,id:76,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,570c6fb3-b065-4c78-bcb9-8312a62c7416,AJW0574-decncy-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0574-decncy-scaled.jpg,198
232,variation,,"Barn Owl - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-scaled.gif,,,id:76,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
233,variation,,"Barn Owl - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image006-scaled.gif,,,id:76,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
234,variation,,"Owl #5 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007-1.gif,,,id:75,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
235,variation,,"Owl #5 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007-1.gif,,,id:75,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
236,"variation, downloadable, virtual",,"Owl #5 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0633.jpg,'-1,'-1,id:75,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,f39d807e-26c7-4b31-bf3b-ee8dce5e5394,AJW0633-cce1qg.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0633-cce1qg.jpg,199
237,"variation, downloadable, virtual",,"Owl #5 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0633.jpg,'-1,'-1,id:75,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,845a6839-a701-4dbe-9602-dd0b858a48e4,AJW0633-cce1qg.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0633-cce1qg.jpg,198
238,variation,,"Owl #5 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007.gif,,,id:75,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
239,variation,,"Owl #5 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image007.gif,,,id:75,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
240,variation,,"Owl #4 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-1.gif,,,id:74,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
241,variation,,"Owl #4 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-1.gif,,,id:74,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
242,"variation, downloadable, virtual",,"Owl #4 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0699-scaled.jpg,'-1,'-1,id:74,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,5e363b27-52cd-47ed-b1b3-dd1e3dd28469,AJW0699-jbpemz-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0699-jbpemz-scaled.jpg,199
243,"variation, downloadable, virtual",,"Owl #4 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0699-scaled.jpg,'-1,'-1,id:74,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,156291b2-024e-41c4-bf55-01578e98bf05,AJW0699-jbpemz-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0699-jbpemz-scaled.jpg,198
244,variation,,"Owl #4 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-scaled.gif,,,id:74,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
245,variation,,"Owl #4 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image008-scaled.gif,,,id:74,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
246,variation,,"Owl #3 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009-1.gif,,,id:73,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
247,variation,,"Owl #3 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009-1.gif,,,id:73,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
248,"variation, downloadable, virtual",,"Owl #3 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0716-scaled.jpg,'-1,'-1,id:73,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,fdedfe4d-9f80-405c-ba95-51cc607226a7,Owl #3 Small,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0716-24x7q3-scaled.jpg,199
249,"variation, downloadable, virtual",,"Owl #3 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0716-scaled.jpg,'-1,'-1,id:73,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,64e1ac96-6486-440f-b325-3ee70e4425f8,Owl #3 Large,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0716-24x7q3-scaled.jpg,198
250,variation,,"Owl #3 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009.gif,,,id:73,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
251,variation,,"Owl #3 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image009.gif,,,id:73,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
252,variation,,"Owl #2 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010-1.gif,,,id:72,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
253,variation,,"Owl #2 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010-1.gif,,,id:72,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
254,"variation, downloadable, virtual",,"Owl #2 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0722-scaled.jpg,'-1,'-1,id:72,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,310710c3-171c-4a5a-a8da-7f3105ba911b,AJW0722-7q1dol-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0722-7q1dol-scaled.jpg,199
255,"variation, downloadable, virtual",,"Owl #2 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0722-scaled.jpg,'-1,'-1,id:72,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,965e6933-4c06-4875-bcac-2169689d0fe8,AJW0722-7q1dol-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0722-7q1dol-scaled.jpg,198
256,variation,,"Owl #2 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010.gif,,,id:72,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
257,variation,,"Owl #2 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image010.gif,,,id:72,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
258,variation,,"Owl #1 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011-1.gif,,,id:71,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
259,variation,,"Owl #1 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011-1.gif,,,id:71,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
260,"variation, downloadable, virtual",,"Owl #1 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0771-scaled.jpg,'-1,'-1,id:71,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,67081678-4f3d-4a95-a508-5149127c793e,AJW0771-wib4oe-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0771-wib4oe-scaled.jpg,199
261,"variation, downloadable, virtual",,"Owl #1 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW0771-scaled.jpg,'-1,'-1,id:71,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,45662616-37e3-447c-b29a-a21cd3143032,AJW0771-wib4oe-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW0771-wib4oe-scaled.jpg,198
262,variation,,"Owl #1 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011.gif,,,id:71,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
263,variation,,"Owl #1 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image011.gif,,,id:71,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
264,variation,,"Kookaburra - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image012-1.gif,,,id:70,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
265,variation,,"Kookaburra - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image012-1.gif,,,id:70,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
266,"variation, downloadable, virtual",,"Kookaburra - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW1612-scaled.jpg,'-1,'-1,id:70,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,adc348fe-7420-4361-9d4c-1c7cb0694446,AJW1612-bfdez3-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW1612-bfdez3-scaled.jpg,199
267,"variation, downloadable, virtual",,"Kookaburra - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW1612-scaled.jpg,'-1,'-1,id:70,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,398965a9-21ae-4929-ab50-19b373978b7f,AJW1612-bfdez3-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW1612-bfdez3-scaled.jpg,198
268,variation,,"Kookaburra - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image012.gif,,,id:70,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
269,variation,,"Kookaburra - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image012.gif,,,id:70,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
270,variation,,"Glen of Imaal Terrier - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-3-scaled.gif,,,id:69,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
271,variation,,"Glen of Imaal Terrier - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-3-scaled.gif,,,id:69,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
272,"variation, downloadable, virtual",,"Glen of Imaal Terrier - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5434-scaled.jpg,'-1,'-1,id:69,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,3c76d1f7-017c-4c17-92ba-b43c94c5b162,AJW5434-gqfexo-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5434-gqfexo-scaled.jpg,199
273,"variation, downloadable, virtual",,"Glen of Imaal Terrier - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5434-scaled.jpg,'-1,'-1,id:69,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,c310a304-e548-4c5b-83ef-45f001a6f234,AJW5434-gqfexo-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5434-gqfexo-scaled.jpg,198
274,variation,,"Glen of Imaal Terrier - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-2-scaled.gif,,,id:69,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
275,variation,,"Glen of Imaal Terrier - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image004-2-scaled.gif,,,id:69,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
276,variation,,"Three dogs running - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-3-scaled.gif,,,id:68,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
277,variation,,"Three dogs running - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-3-scaled.gif,,,id:68,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
278,"variation, downloadable, virtual",,"Three dogs running - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5592-scaled.jpg,'-1,'-1,id:68,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,704f7132-0e6c-4215-9f16-1294e679adb0,AJW5592-q31uea-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5592-q31uea-scaled.jpg,199
279,"variation, downloadable, virtual",,"Three dogs running - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5592-scaled.jpg,'-1,'-1,id:68,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,04297ee2-5f3b-4f2a-89f3-87c46c57b022,AJW5592-q31uea-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5592-q31uea-scaled.jpg,198
280,variation,,"Three dogs running - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-2-scaled.gif,,,id:68,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
281,variation,,"Three dogs running - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image005-2-scaled.gif,,,id:68,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
282,variation,,"Irish Red & White Setter #3 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-3-scaled.gif,,,id:67,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
283,variation,,"Irish Red & White Setter #3 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-3-scaled.gif,,,id:67,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
284,"variation, downloadable, virtual",,"Irish Red & White Setter #3 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5118-scaled.jpg,'-1,'-1,id:67,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,fbe22890-edc8-4b20-b9f2-0f2e8cd4b184,AJW5118-wohfye-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5118-wohfye-scaled.jpg,199
285,"variation, downloadable, virtual",,"Irish Red & White Setter #3 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5118-scaled.jpg,'-1,'-1,id:67,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,64def13c-85bd-4c66-9b84-0844953051b9,AJW5118-wohfye-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5118-wohfye-scaled.jpg,198
286,variation,,"Irish Red & White Setter #3 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-2-scaled.gif,,,id:67,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
287,variation,,"Irish Red & White Setter #3 - Black Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image001-2-scaled.gif,,,id:67,,,,,,1,Format,Black Frame,,1,,Size,24x36,,1,,,,,,,,195
288,variation,,"Irish Red & White Setter #2 - White Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-3-scaled.gif,,,id:66,,,,,,6,Format,White Frame,,1,,Size,4x6,,1,,,,,,,,202
289,variation,,"Irish Red & White Setter #2 - White Frame, 24x36",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,19.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-3-scaled.gif,,,id:66,,,,,,5,Format,White Frame,,1,,Size,24x36,,1,,,,,,,,201
290,"variation, downloadable, virtual",,"Irish Red & White Setter #2 - Download, 4x6",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5235-scaled.jpg,'-1,'-1,id:66,,,,,,4,Format,Download,,1,,Size,4x6,,1,,,,,0ee02155-1731-4d8b-901e-b9bb20eb212e,AJW5235-ehpzr8-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5235-ehpzr8-scaled.jpg,199
291,"variation, downloadable, virtual",,"Irish Red & White Setter #2 - Download, 24x36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.95,,,,YOURDOMAIN/wp-content/uploads/2022/06/AJW5235-scaled.jpg,'-1,'-1,id:66,,,,,,3,Format,Download,,1,,Size,24x36,,1,,,,,cfb68484-adaa-4e32-b781-24c99dde4537,AJW5235-ehpzr8-scaled.jpg,YOURDOMAIN/wp-content/uploads/woocommerce_uploads/2022/06/AJW5235-ehpzr8-scaled.jpg,198
292,variation,,"Irish Red & White Setter #2 - Black Frame, 4x6",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,7.5,,,,YOURDOMAIN/wp-content/uploads/2022/06/image002-2-scaled.gif,,,id:66,,,,,,2,Format,Black Frame,,1,,Size,4x6,,1,,,,,,,,196
